# Multi-country monthly macro panel: OECD short-term statistics and prices.
# Columns: iso,date(YYYY-MM),ip,cpi,shortrate,longrate,shareprice
# ip/cpi/shareprice are index levels; shortrate/longrate are per-cent yields.
# Source: OECD via DBnomics (https://db.nomics.world): production from
# DSD_STES@DF_INDSERV, prices from DSD_PRICES@DF_PRICES_ALL, rates and share
# prices from DSD_STES@DF_FINMARK (the legacy OECD/MEI froze at 2024-01).
# ip = industry B-to-E (manufacturing alone where a country has no aggregate);
# shortrate = 3-month interbank, immediate rate for the months it lacks.
# Regenerate: make macropanel
iso,date,ip,cpi,shortrate,longrate,shareprice
PRT,1967-01,31.4452,1.3459,,,
PRT,1967-02,30.2326,1.3627,,,
PRT,1967-03,31.3872,1.3835,,,
PRT,1967-04,30.7625,1.3716,,,
PRT,1967-05,31.2291,1.3509,,,
PRT,1967-06,33.3866,1.3558,,,
PRT,1967-07,32.3496,1.3686,,,
PRT,1967-08,32.0974,1.3973,,,
PRT,1967-09,31.9281,1.4299,,,
PRT,1967-10,33.2628,1.4388,,,
PRT,1967-11,33.1671,1.4565,,,
PRT,1967-12,30.7274,1.4634,,,
PRT,1968-01,32.1303,1.4654,,,
PRT,1968-02,33.0455,1.4704,,,
PRT,1968-03,32.6907,1.4763,,,
PRT,1968-04,32.1118,1.4694,,,
PRT,1968-05,33.4529,1.4615,,,
PRT,1968-06,32.4073,1.4516,,,
PRT,1968-07,32.6495,1.4536,,,
PRT,1968-08,34.5757,1.4664,,,
PRT,1968-09,36.8070,1.4871,,,
PRT,1968-10,35.1907,1.4931,,,
PRT,1968-11,34.9770,1.5257,,,
PRT,1968-12,34.8996,1.5217,,,
PRT,1969-01,36.1030,1.5316,,,
PRT,1969-02,36.9343,1.5800,,,
PRT,1969-03,35.3499,1.5977,,,
PRT,1969-04,35.3996,1.5879,,,
PRT,1969-05,34.5750,1.6076,,,
PRT,1969-06,36.8009,1.5790,,,
PRT,1969-07,32.6881,1.5879,,,
PRT,1969-08,39.5767,1.5869,,,
PRT,1969-09,37.6314,1.6185,,,
PRT,1969-10,36.0427,1.6540,,,
PRT,1969-11,37.3017,1.6846,,,
PRT,1969-12,39.2038,1.6846,,,
PRT,1970-01,38.1947,1.6945,,,
PRT,1970-02,38.0185,1.6728,,,
PRT,1970-03,38.3044,1.7083,,,
PRT,1970-04,39.5010,1.6985,,,
PRT,1970-05,38.6491,1.6797,,,
PRT,1970-06,40.2675,1.6856,,,
PRT,1970-07,38.1420,1.6985,,,
PRT,1970-08,37.8738,1.7123,,,
PRT,1970-09,39.0340,1.7301,,,
PRT,1970-10,38.9251,1.7399,,,
PRT,1970-11,38.5475,1.7498,,,
PRT,1970-12,39.5290,1.7617,,,
PRT,1971-01,37.9689,1.7952,,,
PRT,1971-02,37.8167,1.8031,,,
PRT,1971-03,37.9160,1.8486,,,
PRT,1971-04,42.9729,1.8732,,,
PRT,1971-05,41.9117,1.8821,,,
PRT,1971-06,41.1594,1.8930,,,
PRT,1971-07,42.5802,1.9068,,,
PRT,1971-08,42.8871,1.9137,,,
PRT,1971-09,39.9467,1.9750,,,
PRT,1971-10,44.3224,2.0075,,,
PRT,1971-11,49.4661,2.0569,,,
PRT,1971-12,42.7592,2.0293,,,
PRT,1972-01,43.3254,2.0421,,,
PRT,1972-02,44.4776,2.0777,,,
PRT,1972-03,45.9546,2.0994,,,
PRT,1972-04,45.8121,2.0895,,,
PRT,1972-05,45.7583,2.1547,,,
PRT,1972-06,45.7866,2.1004,,,
PRT,1972-07,47.8363,2.1142,,,
PRT,1972-08,52.1658,2.1043,,,
PRT,1972-09,51.1423,2.1399,,,
PRT,1972-10,47.8151,2.1527,,,
PRT,1972-11,48.7908,2.1655,,,
PRT,1972-12,48.1514,2.1952,,,
PRT,1973-01,50.5478,2.2376,,,
PRT,1973-02,51.1522,2.3077,,,
PRT,1973-03,49.7879,2.2860,,,
PRT,1973-04,49.6130,2.3038,,,
PRT,1973-05,51.6063,2.3472,,,
PRT,1973-06,52.1236,2.3532,,,
PRT,1973-07,51.8695,2.3670,,,
PRT,1973-08,55.4747,2.3937,,,
PRT,1973-09,54.5089,2.4628,,,
PRT,1973-10,54.9377,2.5102,,,
PRT,1973-11,55.9592,2.5349,,,
PRT,1973-12,56.5612,2.6316,,,
PRT,1974-01,57.4723,2.6711,,,
PRT,1974-02,55.5237,2.8439,,,
PRT,1974-03,57.5308,2.9426,,,
PRT,1974-04,56.2607,2.9191,,,
PRT,1974-05,53.3639,2.9461,,,
PRT,1974-06,53.1394,2.9532,,,
PRT,1974-07,53.7070,2.9778,,,
PRT,1974-08,54.5035,3.0836,,,
PRT,1974-09,49.8365,3.2329,,,
PRT,1974-10,54.0429,3.1447,,,
PRT,1974-11,51.7448,3.1083,,,
PRT,1974-12,54.2557,3.1200,,,
PRT,1975-01,52.8230,3.2634,,,
PRT,1975-02,53.5289,3.2129,,,
PRT,1975-03,51.3657,3.3762,,,
PRT,1975-04,49.8457,3.3457,,,
PRT,1975-05,51.4955,3.3562,,,
PRT,1975-06,52.2030,3.4573,,,
PRT,1975-07,53.0712,3.4832,,,
PRT,1975-08,47.7686,3.4326,,,
PRT,1975-09,50.6912,3.5901,,,
PRT,1975-10,52.9303,3.5596,,,
PRT,1975-11,52.1148,3.5666,,,
PRT,1975-12,50.6246,3.7887,,,
PRT,1976-01,50.9266,4.0378,,,
PRT,1976-02,52.0861,3.8898,,,
PRT,1976-03,52.4175,3.9932,,,
PRT,1976-04,52.3187,3.7734,,,
PRT,1976-05,53.9549,3.6618,,,
PRT,1976-06,52.9043,3.8968,,,
PRT,1976-07,52.6795,4.2200,,,
PRT,1976-08,48.5541,4.2964,,,
PRT,1976-09,54.2731,4.4162,,,
PRT,1976-10,54.6106,4.5655,,,
PRT,1976-11,57.0338,4.6254,,,
PRT,1976-12,57.1724,4.8158,,,
PRT,1977-01,57.8737,4.7958,,,
PRT,1977-02,57.9650,4.9302,,,
PRT,1977-03,57.7173,5.3183,,,
PRT,1977-04,58.9476,5.4994,,,
PRT,1977-05,59.2135,5.5392,,,
PRT,1977-06,60.4926,5.5333,,,
PRT,1977-07,59.8199,5.5372,,,
PRT,1977-08,60.4085,5.6168,,,
PRT,1977-09,63.7379,5.5969,,,
PRT,1977-10,62.2967,5.7144,,,
PRT,1977-11,62.6712,5.7820,,,
PRT,1977-12,62.9093,5.8965,,,
PRT,1978-01,64.3810,6.0398,,,
PRT,1978-02,62.8895,6.0557,,,
PRT,1978-03,63.1548,6.1105,,,
PRT,1978-04,63.8111,6.4856,,,
PRT,1978-05,63.9739,6.5563,,,
PRT,1978-06,64.4402,6.5613,,,
PRT,1978-07,64.3897,6.6857,,,
PRT,1978-08,63.9189,6.7603,,,
PRT,1978-09,64.3563,6.8559,,,
PRT,1978-10,63.6539,7.0639,,,
PRT,1978-11,66.6467,7.1455,,,
PRT,1978-12,67.9091,7.2748,,,
PRT,1979-01,65.2778,7.3326,,,
PRT,1979-02,62.9417,7.4560,,,
PRT,1979-03,70.3590,7.5754,,,
PRT,1979-04,68.8238,7.7923,,,
PRT,1979-05,68.8798,8.0192,,,
PRT,1979-06,68.3107,8.0421,,,
PRT,1979-07,64.7969,8.0650,,,
PRT,1979-08,73.2718,8.2362,,,
PRT,1979-09,70.9479,8.4173,,,
PRT,1979-10,71.7216,8.5984,,,
PRT,1979-11,72.4469,8.6890,,,
PRT,1979-12,72.3132,8.8024,,,
PRT,1980-01,74.4848,8.8841,,,
PRT,1980-02,72.6644,9.0493,,,
PRT,1980-03,73.5765,9.1647,,,
PRT,1980-04,72.4185,9.2264,,,
PRT,1980-05,71.8801,9.2164,,,
PRT,1980-06,73.4419,9.3130,,,
PRT,1980-07,72.8944,9.4025,,,
PRT,1980-08,70.2383,9.4921,,,
PRT,1980-09,69.9196,9.5080,,,
PRT,1980-10,74.0988,9.5946,,,
PRT,1980-11,73.0041,9.6533,,,
PRT,1980-12,73.9642,9.9171,,,
PRT,1981-01,72.3243,10.2146,,,
PRT,1981-02,75.7392,10.3549,,,
PRT,1981-03,73.7957,10.4833,,,
PRT,1981-04,75.1193,10.7510,,,
PRT,1981-05,75.0826,10.8078,,,
PRT,1981-06,72.3481,10.8824,,,
PRT,1981-07,73.3562,11.1690,,,
PRT,1981-08,70.3976,11.4606,,,
PRT,1981-09,77.9807,11.6357,,,
PRT,1981-10,77.0939,11.8318,,,
PRT,1981-11,76.6428,11.9701,,,
PRT,1981-12,71.8522,12.2657,,,
PRT,1982-01,79.8866,12.5085,,,
PRT,1982-02,77.2965,12.8519,,,
PRT,1982-03,82.5884,13.1683,,,
PRT,1982-04,79.6637,13.4092,,,
PRT,1982-05,74.8062,13.4201,,,
PRT,1982-06,81.5979,13.5525,,,
PRT,1982-07,81.7595,13.5386,,,
PRT,1982-08,78.3782,13.7684,,,
PRT,1982-09,79.9757,13.9446,,,
PRT,1982-10,81.3941,14.0282,,,
PRT,1982-11,81.1406,14.1436,,,
PRT,1982-12,83.1571,14.5059,,,
PRT,1983-01,82.3877,15.0751,,,
PRT,1983-02,84.1890,15.3826,,,
PRT,1983-03,84.2253,15.7409,,,
PRT,1983-04,82.9743,16.0783,,,
PRT,1983-05,82.2613,16.0494,,,
PRT,1983-06,84.3798,16.3241,,,
PRT,1983-07,81.9349,16.6615,,,
PRT,1983-08,80.6583,17.1750,,,
PRT,1983-09,83.5782,17.7402,,,
PRT,1983-10,83.2796,18.0587,,,
PRT,1983-11,81.8974,18.4637,,,
PRT,1983-12,83.3796,19.1763,,,
PRT,1984-01,83.7089,19.5823,,,
PRT,1984-02,85.6977,19.8908,,,
PRT,1984-03,81.9110,20.6193,,,
PRT,1984-04,81.9028,21.0094,,,
PRT,1984-05,84.5529,20.8273,,,
PRT,1984-06,83.9702,21.4603,,,
PRT,1984-07,88.1823,22.0206,,,
PRT,1984-08,86.5413,22.4137,,,
PRT,1984-09,87.3376,22.4813,,,
PRT,1984-10,84.9841,22.6694,,,
PRT,1984-11,88.3373,23.0277,,,
PRT,1984-12,84.5542,23.2397,,,
PRT,1985-01,85.8516,24.3115,,,
PRT,1985-02,83.4794,24.9504,,,
PRT,1985-03,87.0819,25.3345,,,
PRT,1985-04,85.4274,25.6142,,,
PRT,1985-05,85.9530,25.6948,,,
PRT,1985-06,85.8467,25.7326,,,
PRT,1985-07,84.0752,25.8182,,,
PRT,1985-08,85.7485,26.0182,19.4200,,
PRT,1985-09,83.4046,26.0481,22.1900,,
PRT,1985-10,88.9232,26.3058,20.7800,,
PRT,1985-11,85.5971,26.7139,18.8200,,
PRT,1985-12,86.3938,27.1517,18.5500,,
PRT,1986-01,86.5697,27.8643,18.6200,,
PRT,1986-02,88.2438,28.2265,18.5400,,
PRT,1986-03,90.0415,28.5520,16.8700,,
PRT,1986-04,92.3593,28.9192,15.0100,,
PRT,1986-05,89.5784,28.7888,15.7900,,
PRT,1986-06,90.9400,28.8804,15.2300,,
PRT,1986-07,92.0929,28.8784,15.1400,,
PRT,1986-08,94.3225,29.1481,15.3400,,
PRT,1986-09,95.0980,29.2685,15.0900,,
PRT,1986-10,94.1950,29.4546,14.0800,,
PRT,1986-11,94.9423,29.7044,13.3600,,
PRT,1986-12,94.9180,30.1980,13.6800,,
PRT,1987-01,91.7990,30.6528,13.4500,,
PRT,1987-02,95.6820,31.0071,13.4300,,
PRT,1987-03,93.0352,31.4251,13.3100,,
PRT,1987-04,95.8246,31.5833,13.1100,,
PRT,1987-05,96.4825,31.6172,13.3600,,
PRT,1987-06,96.4932,31.5326,13.8600,,
PRT,1987-07,99.1217,31.6301,15.0200,,
PRT,1987-08,93.8016,31.9685,,,
PRT,1987-09,96.5562,32.0570,,,
PRT,1987-10,95.6847,32.4153,13.9700,,
PRT,1987-11,96.3628,32.5347,13.9400,,
PRT,1987-12,99.7294,32.9776,13.9500,,
PRT,1988-01,100.0546,33.4503,13.8500,,43.5728
PRT,1988-02,99.7904,33.9131,13.3000,,35.3398
PRT,1988-03,95.1006,34.1410,13.0900,,35.7984
PRT,1988-04,98.7854,34.2683,13.0000,,33.6783
PRT,1988-05,101.3825,34.3838,12.7700,,31.1985
PRT,1988-06,98.5158,34.5639,12.6300,,30.5166
PRT,1988-07,100.0886,34.8475,13.0100,,30.1997
PRT,1988-08,99.6078,35.3043,12.9800,,29.4026
PRT,1988-09,97.9997,35.6656,12.9000,,28.7531
PRT,1988-10,101.3491,35.9821,12.6600,,27.5184
PRT,1988-11,100.8625,36.4886,12.9300,,29.9625
PRT,1988-12,101.5502,36.9205,12.5000,,28.9190
PRT,1989-01,102.1251,37.5773,12.5000,,28.3665
PRT,1989-02,100.8283,38.0809,12.5000,,29.5344
PRT,1989-03,105.2430,38.4063,12.4900,,30.8593
PRT,1989-04,104.4252,38.7984,12.7200,,28.9689
PRT,1989-05,106.1918,38.8671,14.9400,,29.1752
PRT,1989-06,106.9317,39.1279,,,27.9605
PRT,1989-07,104.9210,39.4931,16.0900,,28.5918
PRT,1989-08,107.7293,40.1439,16.1200,,30.3055
PRT,1989-09,109.2856,40.2305,16.1000,,37.4017
PRT,1989-10,109.6989,40.4305,16.2000,,40.1975
PRT,1989-11,109.3667,40.8087,16.2500,,39.2097
PRT,1989-12,109.3383,41.2377,17.1900,,38.2886
PRT,1990-01,111.0729,42.2279,17.2500,,37.0817
PRT,1990-02,109.7856,43.1693,17.3000,,35.6060
PRT,1990-03,112.8230,43.4221,17.2900,,34.7632
PRT,1990-04,115.8584,43.9227,16.9500,,33.7671
PRT,1990-05,115.0565,44.3884,16.3600,,35.7025
PRT,1990-06,115.0609,44.5188,16.4200,,35.1979
PRT,1990-07,117.9566,44.8343,16.0000,,34.2310
PRT,1990-08,120.7146,45.3667,17.0900,,31.5958
PRT,1990-09,117.6226,45.8484,17.0400,,29.5905
PRT,1990-10,118.0786,46.3469,16.6300,,27.5385
PRT,1990-11,118.3854,46.6485,17.2900,,26.3095
PRT,1990-12,119.8001,47.0087,17.2100,,25.6044
PRT,1991-01,115.8331,48.0308,17.1600,,25.1306
PRT,1991-02,118.1183,48.8489,17.5600,,27.1297
PRT,1991-03,117.0777,49.1205,17.6700,,29.3652
PRT,1991-04,112.3266,49.4609,17.7500,,28.8446
PRT,1991-05,114.4817,49.8212,17.7500,,28.0979
PRT,1991-06,117.7463,50.1516,17.8800,,27.9154
PRT,1991-07,115.7148,50.3795,17.9400,,27.5944
PRT,1991-08,117.4383,50.7109,17.9400,,27.1685
PRT,1991-09,116.7205,50.8084,17.9000,,27.0996
PRT,1991-10,116.1340,51.0920,17.8300,,26.5023
PRT,1991-11,115.7344,51.3418,17.7200,,24.9735
PRT,1991-12,113.9659,51.6513,17.7500,,24.5305
PRT,1992-01,117.1679,52.5500,18.2540,,24.3497
PRT,1992-02,117.9733,53.1620,17.8320,,23.7452
PRT,1992-03,114.0686,53.6705,17.5190,,24.5900
PRT,1992-04,115.1221,54.4856,17.1140,,25.2402
PRT,1992-05,117.0104,54.9593,16.9990,,25.6960
PRT,1992-06,115.2435,55.1753,17.1430,,24.9156
PRT,1992-07,113.5690,55.4111,16.8220,,24.6474
PRT,1992-08,103.6537,55.6589,15.5160,,24.1712
PRT,1992-09,110.4978,55.6679,14.9420,,23.9969
PRT,1992-10,111.8738,55.8600,15.7620,,21.9636
PRT,1992-11,111.6467,56.0451,16.0600,,21.7163
PRT,1992-12,107.4656,56.2630,16.5060,,21.8581
PRT,1993-01,110.5120,57.0711,14.4590,,21.8206
PRT,1993-02,107.4413,57.4971,13.6890,,23.1067
PRT,1993-03,110.5802,57.7279,15.7240,,23.1133
PRT,1993-04,108.7562,58.0544,17.1150,,23.2195
PRT,1993-05,106.7550,58.3260,15.2910,,24.0730
PRT,1993-06,106.6786,58.4594,12.6110,,25.8479
PRT,1993-07,107.8275,58.8027,13.1130,10.6700,27.4302
PRT,1993-08,105.3021,59.0306,11.4170,10.3700,29.9888
PRT,1993-09,108.2469,59.1988,11.0230,9.7300,31.6490
PRT,1993-10,103.9327,59.5153,11.3130,9.2700,32.2718
PRT,1993-11,107.0663,59.8855,11.5190,9.3900,32.9408
PRT,1993-12,109.1882,60.0388,11.6670,9.1900,33.0254
PRT,1994-01,107.2642,60.7722,11.0810,8.9300,35.9208
PRT,1994-02,107.0513,61.1066,9.9970,8.5800,38.5728
PRT,1994-03,107.0857,61.2459,9.6200,8.9700,39.0428
PRT,1994-04,106.8612,61.5922,11.8770,9.2600,38.6586
PRT,1994-05,107.8007,61.7306,11.0720,9.9600,36.5341
PRT,1994-06,106.7837,61.8172,13.6970,10.8400,33.8693
PRT,1994-07,107.0338,61.9217,12.7060,11.3300,33.9399
PRT,1994-08,107.3108,62.0361,11.9370,11.4200,36.2887
PRT,1994-09,110.3673,62.0928,10.6630,11.7500,36.7431
PRT,1994-10,106.2486,62.3327,10.1590,11.5900,36.6474
PRT,1994-11,107.9870,62.4541,9.9950,11.5100,37.1920
PRT,1994-12,108.7817,62.6442,10.4760,11.6000,37.1233
PRT,1995-01,109.1910,63.5398,10.6770,11.7900,35.8658
PRT,1995-02,110.3828,63.9021,9.8810,11.7000,35.2477
PRT,1995-03,104.6909,64.1997,11.0230,11.9800,35.2462
PRT,1995-04,114.3103,64.4763,10.7630,12.1700,36.1917
PRT,1995-05,110.8005,64.4266,9.9600,11.9100,36.8149
PRT,1995-06,107.3285,64.2892,9.8780,11.8900,36.0106
PRT,1995-07,114.1479,64.3101,9.4950,11.6900,35.8781
PRT,1995-08,114.5985,64.5768,9.2620,11.3100,35.0542
PRT,1995-09,111.8717,64.6644,9.2540,11.1500,34.6497
PRT,1995-10,118.6976,64.8863,9.2710,11.2200,35.5841
PRT,1995-11,114.4529,64.9321,9.0540,10.7400,34.7183
PRT,1995-12,121.3996,64.8654,8.9220,10.0300,34.8220
PRT,1996-01,116.8983,65.1680,8.4000,9.4400,36.6130
PRT,1996-02,116.8049,65.5511,8.1000,9.4500,37.7011
PRT,1996-03,117.5709,65.7830,8.0000,9.4600,37.9181
PRT,1996-04,117.6324,66.3114,7.5000,9.0600,38.6766
PRT,1996-05,119.3307,66.5612,7.2000,8.9700,39.7961
PRT,1996-06,122.5633,66.5304,7.3000,8.8800,41.2396
PRT,1996-07,119.1004,66.6289,7.3000,8.7100,42.1469
PRT,1996-08,120.5659,66.8240,7.2000,8.7100,42.0036
PRT,1996-09,120.0276,66.8170,7.2000,8.3200,43.0354
PRT,1996-10,117.7889,66.7802,6.9000,7.5900,43.2552
PRT,1996-11,119.6573,66.9036,6.9000,7.1700,44.4582
PRT,1996-12,114.0897,66.9354,6.4000,6.9500,45.6064
PRT,1997-01,118.1146,67.3415,6.2000,6.7200,50.3427
PRT,1997-02,121.1742,67.4559,6.2000,6.6600,54.7797
PRT,1997-03,120.9341,67.5445,6.3000,6.8700,55.0279
PRT,1997-04,121.5754,67.6530,6.0000,6.8000,54.9984
PRT,1997-05,119.5502,68.0640,5.7000,6.4900,60.0837
PRT,1997-06,123.3728,67.8848,5.9000,6.4100,64.0731
PRT,1997-07,121.0234,67.9037,5.8000,6.2600,69.8846
PRT,1997-08,120.8005,68.2292,5.5000,6.3500,72.6424
PRT,1997-09,120.3423,68.1864,5.4000,6.1300,71.0361
PRT,1997-10,123.6342,68.1496,5.3000,5.9800,73.9502
PRT,1997-11,124.4863,68.4202,5.4000,5.9600,70.7768
PRT,1997-12,122.9681,68.5815,5.2000,5.6700,75.1599
PRT,1998-01,123.4435,68.6740,4.8000,5.4000,82.7445
PRT,1998-02,129.2550,68.6432,4.7000,5.3200,92.0782
PRT,1998-03,128.4467,68.8283,4.6000,5.2500,105.3335
PRT,1998-04,129.7054,69.3199,4.5000,5.1700,120.0474
PRT,1998-05,130.4385,69.7518,4.5000,5.1800,117.4038
PRT,1998-06,127.0356,69.8414,4.4000,5.0600,112.6854
PRT,1998-07,129.0732,69.9867,4.3000,4.9500,116.5085
PRT,1998-08,126.7993,69.9986,4.4000,4.7600,107.0946
PRT,1998-09,129.5051,69.9150,4.3000,4.4600,92.9101
PRT,1998-10,129.5408,70.1648,4.0000,4.4300,86.0257
PRT,1998-11,127.6775,70.5101,3.8000,4.4300,96.6214
PRT,1998-12,129.0859,70.7589,3.4000,4.1200,94.5702
PRT,1999-01,130.1394,70.5261,3.1321,3.9000,101.4694
PRT,1999-02,133.2092,70.5490,3.0934,4.0200,99.0739
PRT,1999-03,130.1030,70.8505,3.0467,4.2400,92.6216
PRT,1999-04,132.9795,71.3013,2.6965,4.1300,91.3836
PRT,1999-05,130.3984,71.3859,2.5790,4.3200,90.2361
PRT,1999-06,134.5307,71.4954,2.6267,4.6600,90.3044
PRT,1999-07,131.4111,71.4794,2.6765,4.9900,89.1154
PRT,1999-08,133.2679,71.3680,2.6950,5.2200,87.4840
PRT,1999-09,130.5922,71.3521,2.7267,5.4100,87.9991
PRT,1999-10,132.4865,71.5481,3.3757,5.6200,91.3217
PRT,1999-11,134.3972,71.9651,3.4677,5.3600,94.5546
PRT,1999-12,134.3120,72.1442,3.4460,5.4600,104.9175
PRT,2000-01,117.7425,72.0029,3.3431,5.8100,110.4053
PRT,2000-02,117.2559,71.8387,3.5368,5.7800,124.9385
PRT,2000-03,112.0986,71.9472,3.7470,5.6100,128.3406
PRT,2000-04,113.0717,72.7861,3.9253,5.5200,115.6546
PRT,2000-05,118.7155,73.1962,4.3620,5.6800,112.0247
PRT,2000-06,115.6990,73.5624,4.5017,5.5400,114.8515
PRT,2000-07,114.8232,73.8042,4.5829,5.6100,114.1473
PRT,2000-08,119.3967,73.8331,4.7771,5.5700,112.1325
PRT,2000-09,122.0240,73.7664,4.8528,5.6300,113.2955
PRT,2000-10,118.4236,74.0670,5.0413,5.5800,106.6860
PRT,2000-11,119.1048,74.6521,5.0920,5.5300,102.8243
PRT,2000-12,121.3428,74.9298,4.9392,5.2800,101.6070
PRT,2001-01,118.6182,75.2054,4.7707,5.1600,103.5093
PRT,2001-02,117.3532,75.2980,4.7558,5.1400,102.7333
PRT,2001-03,122.8998,75.6284,4.7086,5.0900,97.4975
PRT,2001-04,118.8128,76.0553,4.6820,5.2700,95.1512
PRT,2001-05,121.7321,76.6913,4.6367,5.4200,92.6156
PRT,2001-06,120.2725,76.8913,4.4536,5.3800,84.6077
PRT,2001-07,117.1586,76.9779,4.4671,5.3900,80.6204
PRT,2001-08,119.0075,76.8296,4.3535,5.1900,78.5110
PRT,2001-09,118.9102,76.8027,3.9829,5.1700,71.2871
PRT,2001-10,118.9102,77.1003,3.5999,4.9200,76.6617
PRT,2001-11,120.3698,77.6128,3.3857,4.7600,81.1267
PRT,2001-12,119.2021,77.7651,3.3449,5.0100,80.2401
PRT,2002-01,119.3967,77.8895,3.3388,5.0800,80.4883
PRT,2002-02,117.5478,77.7551,3.3571,5.1500,77.1018
PRT,2002-03,121.8294,78.0905,3.3908,5.3900,80.1528
PRT,2002-04,123.7755,78.7244,3.4069,5.3900,79.5563
PRT,2002-05,120.3698,79.2439,3.4671,5.4000,76.9494
PRT,2002-06,121.5375,79.4997,3.4640,5.2600,74.6513
PRT,2002-07,121.8294,79.6360,3.4100,5.1200,69.6481
PRT,2002-08,119.4940,79.6947,3.3519,4.8500,65.7441
PRT,2002-09,119.3967,79.6480,3.3101,4.6300,62.4988
PRT,2002-10,120.6617,80.1615,3.2613,4.7000,58.5301
PRT,2002-11,116.9640,80.7427,3.1241,4.6500,63.0669
PRT,2002-12,115.7963,80.8541,2.9411,4.4500,64.9832
PRT,2003-01,120.8563,80.9736,2.8318,4.2700,65.2573
PRT,2003-02,122.7052,80.9606,2.6875,4.0400,61.7734
PRT,2003-03,114.9205,81.0173,2.5300,4.0800,59.9106
PRT,2003-04,120.4671,81.6403,2.5333,4.1800,61.6194
PRT,2003-05,119.6886,82.1001,2.4005,3.9100,63.5497
PRT,2003-06,115.3098,82.0961,2.1519,3.7700,66.0157
PRT,2003-07,118.9102,81.8553,2.1300,4.1000,65.6762
PRT,2003-08,114.3367,81.8951,2.1404,4.2600,65.9284
PRT,2003-09,116.1855,82.0503,2.1473,4.2900,67.6958
PRT,2003-10,119.8832,82.4962,2.1436,4.3600,69.8691
PRT,2003-11,119.3967,82.7251,2.1591,4.4800,72.2239
PRT,2003-12,118.6182,82.7729,2.1463,4.4000,74.3049
PRT,2004-01,114.8232,82.7778,2.0895,4.2500,77.6691
PRT,2004-02,112.1959,82.6524,2.0705,4.1900,81.9015
PRT,2004-03,117.4505,82.8435,2.0288,4.0000,84.7334
PRT,2004-04,116.6721,83.5481,2.0488,4.2500,85.1751
PRT,2004-05,115.3098,84.0945,2.0859,4.4200,84.1358
PRT,2004-06,114.9205,84.2836,2.1127,4.4700,84.7849
PRT,2004-07,114.6286,84.1243,2.1160,4.3500,84.1820
PRT,2004-08,109.8605,83.8317,2.1143,4.1800,82.0631
PRT,2004-09,109.0821,83.7651,2.1186,4.1200,84.7195
PRT,2004-10,111.2228,84.3054,2.1473,3.9900,86.7080
PRT,2004-11,113.0717,84.7662,2.1703,3.8600,88.0577
PRT,2004-12,111.8067,84.8319,2.1732,3.6400,88.1571
PRT,2005-01,131.6575,84.4468,2.1454,3.5600,91.2256
PRT,2005-02,134.0902,84.4109,2.1383,3.5500,93.9403
PRT,2005-03,130.8790,84.6996,2.1372,3.7000,92.1871
PRT,2005-04,132.1440,85.2758,2.1372,3.5000,92.0639
PRT,2005-05,126.7921,85.6310,2.1256,3.3500,91.9693
PRT,2005-06,130.8790,85.6519,2.1110,3.1900,90.3973
PRT,2005-07,130.0033,85.9097,2.1194,3.3500,90.7656
PRT,2005-08,115.6017,86.0042,2.1325,3.3900,92.9687
PRT,2005-09,127.2786,86.1694,2.1391,3.2300,95.1208
PRT,2005-10,127.0840,86.5725,2.1966,3.3900,96.7347
PRT,2005-11,131.5602,86.9357,2.3609,3.5800,97.7186
PRT,2005-12,126.2082,87.0213,2.4729,3.4600,101.8783
PRT,2006-01,122.4132,86.7287,2.5117,3.4500,106.3130
PRT,2006-02,121.1482,86.9069,2.6004,3.6000,111.3377
PRT,2006-03,126.4029,88.0036,2.7226,3.7700,119.1150
PRT,2006-04,121.4402,88.4584,2.7938,4.0300,123.8632
PRT,2006-05,126.7921,88.8385,2.8890,4.0700,119.7454
PRT,2006-06,127.6679,88.7968,2.9857,4.1000,116.8264
PRT,2006-07,132.1440,88.5907,3.1022,4.1400,117.8410
PRT,2006-08,124.6513,88.4544,3.2265,4.0600,122.5422
PRT,2006-09,128.0571,88.8236,3.3354,3.9300,125.3486
PRT,2006-10,126.5002,88.8863,3.5020,3.9800,129.6620
PRT,2006-11,130.2952,89.0067,3.5972,3.8900,131.2727
PRT,2006-12,136.2309,89.2038,3.6842,3.9600,136.2639
PRT,2007-01,129.6140,88.9600,3.7519,4.1800,142.5793
PRT,2007-02,125.5271,88.9450,3.8182,4.1900,148.6043
PRT,2007-03,127.1813,90.0557,3.8909,4.1000,145.1068
PRT,2007-04,122.8025,90.8787,3.9753,4.3000,151.5284
PRT,2007-05,125.4298,91.0110,4.0714,4.4400,161.1334
PRT,2007-06,125.6244,90.9643,4.1478,4.7400,169.1660
PRT,2007-07,120.7590,90.7015,4.2162,4.7300,173.8819
PRT,2007-08,115.1152,90.2726,4.5436,4.5500,164.5403
PRT,2007-09,121.3428,90.6766,4.7417,4.5000,156.2331
PRT,2007-10,126.8894,91.1753,4.6874,4.5200,161.4969
PRT,2007-11,124.2621,91.4917,4.6385,4.3600,164.3188
PRT,2007-12,121.5375,91.5952,4.8484,4.4700,165.3067
PRT,2008-01,126.3055,91.4798,4.4815,4.3100,148.0525
PRT,2008-02,126.0136,91.4887,4.3621,4.2700,141.0173
PRT,2008-03,118.7155,92.8432,4.5964,4.3600,131.7478
PRT,2008-04,123.4836,93.1338,4.7835,4.5200,140.9431
