# pofo simdata v1
# id: USSCV-USD
# name: US small-cap value total return (USD, daily)
# source: Ken French Data Library, 6 Portfolios formed on Size and Book-to-Market (2x3) [Daily], value-weighted SMALL HiBM (small x high book-to-market), daily returns cumulated to a total-return index from 1963-07 (the standard reliable-value start; pre-1963 book equity is hand-collected). https://mba.tuck.dartmouth.edu/pages/faculty/ken.french/ftp/6_Portfolios_2x3_Daily_CSV.zip . Gross of fees/costs. Extends DFSVX (hence ZPRV) before its 1993 inception.
1967-12-18,279.332982
1967-12-19,278.886049
1967-12-20,280.392034
1967-12-21,281.737916
1967-12-22,283.202953
1967-12-26,284.817210
1967-12-27,286.611558
1967-12-28,286.496914
1967-12-29,288.846188
1968-01-02,291.041419
1968-01-03,291.216044
1968-01-04,291.885841
1968-01-05,296.234940
1968-01-08,298.812184
1968-01-09,298.035272
1968-01-10,299.495645
1968-01-11,303.119542
1968-01-12,305.968866
1968-01-15,306.550207
1968-01-16,307.224617
1968-01-17,309.037243
1968-01-18,310.736948
1968-01-19,309.525073
1968-01-22,304.572672
1968-01-23,302.044719
1968-01-24,301.531243
1968-01-25,300.777415
1968-01-26,303.604723
1968-01-29,303.483281
1968-01-30,301.510639
1968-01-31,299.249310
1968-02-01,299.458784
1968-02-02,299.069488
1968-02-05,297.275071
1968-02-06,297.393981
1968-02-07,298.137466
1968-02-08,291.697697
1968-02-09,286.797175
1968-02-13,282.609936
1968-02-14,285.633863
1968-02-15,288.261694
1968-02-16,287.569866
1968-02-19,288.576361
1968-02-20,290.971545
1968-02-21,292.164528
1968-02-23,290.645272
1968-02-26,287.215658
1968-02-27,288.048584
1968-02-28,287.126828
1968-02-29,284.226847
1968-03-01,281.924610
1968-03-04,276.849967
1968-03-05,273.223232
1968-03-06,279.370755
1968-03-07,280.264741
1968-03-08,279.872371
1968-03-11,284.518252
1968-03-12,286.168458
1968-03-13,286.969730
1968-03-14,279.106759
1968-03-15,279.553330
1968-03-18,282.013399
1968-03-19,280.772540
1968-03-20,280.210995
1968-03-21,277.829202
1968-03-22,277.495807
1968-03-25,276.691069
1968-03-26,278.683244
1968-03-27,280.773369
1968-03-28,280.885678
1968-03-29,282.823789
1968-04-01,287.348970
1968-04-02,288.527101
1968-04-03,290.315969
1968-04-04,291.970770
1968-04-05,291.240843
1968-04-08,296.424930
1968-04-10,298.292407
1968-04-11,301.692940
1968-04-15,303.985807
1968-04-16,306.356896
1968-04-17,309.206015
1968-04-18,312.390837
1968-04-19,308.142322
1968-04-22,307.402780
1968-04-23,311.983081
1968-04-24,313.917377
1968-04-25,315.769489
1968-04-26,317.032567
1968-04-29,318.554323
1968-04-30,320.465649
1968-05-01,322.676862
1968-05-02,324.290247
1968-05-03,323.738953
1968-05-06,324.548301
1968-05-07,328.150787
1968-05-08,328.971164
1968-05-09,326.635468
1968-05-10,329.901823
1968-05-13,331.155450
1968-05-14,332.281379
1968-05-15,332.813029
1968-05-16,332.413653
1968-05-17,331.915033
1968-05-20,330.554181
1968-05-21,333.958889
1968-05-22,337.599041
1968-05-23,337.902880
1968-05-24,340.538523
1968-05-27,342.207161
1968-05-28,343.439107
1968-05-29,344.984583
1968-05-31,348.675918
1968-06-03,352.720559
1968-06-04,356.318308
1968-06-05,353.966608
1968-06-06,358.214207
1968-06-07,361.473956
1968-06-10,362.233052
1968-06-11,364.406450
1968-06-13,362.183570
1968-06-14,361.459203
1968-06-17,356.218045
1968-06-18,356.503019
1968-06-20,357.109074
1968-06-21,357.859004
1968-06-24,356.069709
1968-06-25,353.007509
1968-06-27,352.583900
1968-06-28,353.994236
1968-07-01,354.419029
1968-07-02,356.368333
1968-07-03,360.359659
1968-07-08,364.323615
1968-07-09,366.582421
1968-07-11,367.865460
1968-07-12,368.969056
1968-07-15,369.965273
1968-07-16,370.224248
1968-07-18,369.854024
1968-07-19,367.191075
1968-07-22,362.307434
1968-07-23,360.242281
1968-07-25,356.783956
1968-07-26,357.533202
1968-07-29,353.993623
1968-07-30,354.807808
1968-08-01,353.672423
1968-08-02,352.080898
1968-08-05,353.841302
1968-08-06,356.565880
1968-08-08,357.279012
1968-08-09,357.386196
1968-08-12,361.531875
1968-08-13,363.520301
1968-08-15,364.792622
1968-08-16,367.309691
1968-08-19,370.064514
1968-08-20,370.767636
1968-08-22,368.617184
1968-08-23,370.202238
1968-08-26,371.053703
1968-08-27,370.979492
1968-08-29,370.645611
1968-08-30,371.646354
1968-09-03,372.315317
1968-09-04,374.921524
1968-09-05,376.946101
1968-09-06,378.039244
1968-09-09,380.458696
1968-09-10,379.431457
1968-09-12,380.190320
1968-09-13,381.444948
1968-09-16,383.924340
1968-09-17,384.999328
1968-09-19,386.115826
1968-09-20,387.158339
1968-09-23,388.784404
1968-09-24,390.378420
1968-09-26,390.222269
1968-09-27,392.758714
1968-09-30,395.743680
1968-10-01,398.276439
1968-10-03,400.387304
1968-10-04,400.467382
1968-10-07,399.145840
1968-10-08,398.108060
1968-10-10,397.510898
1968-10-11,398.504676
1968-10-14,398.783629
1968-10-15,400.578155
1968-10-17,402.701219
1968-10-18,404.432835
1968-10-21,405.565247
1968-10-22,404.754116
1968-10-24,403.944608
1968-10-25,406.125909
1968-10-28,404.217117
1968-10-29,400.983380
1968-10-31,400.983380
1968-11-01,399.339348
1968-11-04,398.261132
1968-11-06,399.216959
1968-11-07,398.658055
1968-11-08,400.930406
1968-11-12,404.899617
1968-11-13,407.450484
1968-11-14,409.609972
1968-11-15,412.190515
1968-11-18,412.231734
1968-11-19,413.921884
1968-11-21,415.205042
1968-11-22,418.069957
1968-11-25,420.076692
1968-11-26,422.345106
1968-11-27,424.879177
1968-11-29,428.065771
1968-12-02,428.964709
1968-12-03,429.264984
1968-12-05,429.565470
1968-12-06,431.197819
1968-12-09,432.534532
1968-12-10,432.621039
1968-12-12,434.135212
1968-12-13,435.915167
1968-12-16,434.040732
1968-12-17,430.611810
1968-12-19,430.913238
1968-12-20,431.214877
1968-12-23,428.498224
1968-12-24,428.369674
1968-12-26,428.669533
1968-12-27,428.669533
1968-12-30,422.539559
1968-12-31,423.511400
1969-01-02,424.527827
1969-01-03,424.230657
1969-01-06,417.824775
1969-01-07,409.134019
1969-01-08,405.779120
1969-01-09,407.848594
1969-01-10,406.869757
1969-01-13,401.254955
1969-01-14,404.384743
1969-01-15,408.428591
1969-01-16,411.941076
1969-01-17,412.394212
1969-01-20,413.301479
1969-01-21,413.508130
1969-01-22,415.038110
1969-01-23,418.731949
1969-01-24,419.988145
1969-01-27,420.366134
1969-01-28,421.080757
1969-01-29,421.501837
1969-01-30,420.953885
1969-01-31,420.617122
1969-02-03,421.163924
1969-02-04,421.542972
1969-02-05,421.205737
1969-02-06,421.626943
1969-02-07,422.217221
1969-02-11,422.597216
1969-02-12,421.456204
1969-02-13,420.824019
1969-02-14,420.697772
1969-02-17,414.934213
1969-02-18,408.585719
1969-02-19,405.357892
1969-02-20,400.615205
1969-02-24,394.325546
1969-02-25,389.672505
1969-02-26,390.607719
1969-02-27,388.381255
1969-02-28,388.497769
1969-03-03,387.759623
1969-03-04,391.327012
1969-03-05,392.931452
1969-03-06,389.355776
1969-03-07,386.279866
1969-03-10,388.134009
1969-03-11,390.773320
1969-03-12,389.991774
1969-03-13,387.183833
1969-03-14,384.705856
1969-03-17,384.359621
1969-03-18,386.781087
1969-03-19,389.720623
1969-03-20,393.228108
1969-03-21,393.896596
1969-03-24,394.014765
1969-03-25,394.211773
1969-03-26,396.182831
1969-03-27,398.797638
1969-03-28,401.190424
1969-04-01,402.153281
1969-04-02,398.936055
1969-04-03,398.337651
1969-04-07,394.194939
1969-04-08,395.929397
1969-04-09,398.344566
1969-04-10,399.738772
1969-04-11,400.578224
1969-04-14,399.616836
1969-04-15,398.897526
1969-04-16,395.786125
1969-04-17,395.548653
1969-04-18,395.904647
1969-04-21,393.212495
1969-04-22,393.409102
1969-04-23,394.786033
1969-04-24,396.207263
1969-04-25,398.267541
1969-04-28,398.785289
1969-04-29,401.616664
1969-04-30,406.195094
1969-05-01,407.210582
1969-05-02,408.880145
1969-05-05,411.333426
1969-05-06,411.415693
1969-05-07,410.140304
1969-05-08,410.304360
1969-05-09,410.427452
1969-05-12,409.442426
1969-05-13,410.834530
1969-05-14,412.929786
1969-05-15,412.434270
1969-05-16,411.650645
1969-05-19,409.757052
1969-05-20,407.749243
1969-05-21,409.380240
1969-05-22,409.339302
1969-05-23,408.766227
1969-05-26,408.030448
1969-05-27,405.092628
1969-05-28,403.917860
1969-05-29,405.735490
1969-06-02,403.787960
1969-06-03,401.688262
1969-06-04,402.130119
1969-06-05,401.969267
1969-06-06,398.391741
1969-06-09,394.407823
1969-06-10,390.937035
1969-06-11,387.027664
1969-06-12,380.680411
1969-06-13,380.794615
1969-06-16,378.471768
1969-06-17,374.157189
1969-06-18,373.259212
1969-06-19,368.332191
1969-06-20,364.612035
1969-06-23,358.668859
1969-06-24,361.358876
1969-06-25,359.335266
1969-06-26,358.185393
1969-06-27,358.113756
1969-06-30,361.229346
1969-07-01,363.179984
1969-07-02,367.465508
1969-07-03,370.735951
1969-07-07,368.919345
1969-07-08,364.861232
1969-07-09,361.431537
1969-07-10,355.359487
1969-07-11,355.466095
1969-07-14,351.591514
1969-07-15,349.587442
1969-07-16,352.489018
1969-07-17,353.687481
1969-07-18,351.954412
1969-07-22,348.962800
1969-07-23,344.286698
1969-07-24,343.081695
1969-07-25,340.028268
1969-07-28,331.323544
1969-07-29,328.772353
1969-07-30,328.903862
1969-07-31,334.396556
1969-08-01,341.953918
1969-08-04,341.338401
1969-08-05,341.679740
1969-08-06,343.729818
1969-08-07,343.798564
1969-08-08,344.486161
1969-08-11,343.314908
1969-08-12,340.843041
1969-08-13,339.104741
1969-08-14,341.003728
1969-08-15,341.890338
1969-08-18,344.215192
1969-08-19,346.211640
1969-08-20,346.280882
1969-08-21,346.800304
1969-08-22,348.326225
1969-08-25,346.932920
1969-08-26,344.469696
1969-08-27,345.537553
1969-08-28,345.710321
1969-08-29,347.231447
1969-09-02,347.856463
1969-09-03,345.769325
1969-09-04,342.899439
1969-09-05,340.533433
1969-09-08,338.013486
1969-09-09,338.824718
1969-09-10,342.822850
1969-09-11,341.897228
1969-09-12,341.589520
1969-09-15,343.126673
1969-09-16,342.852172
1969-09-17,341.995042
1969-09-18,342.576433
1969-09-19,343.843966
1969-09-22,344.015888
1969-09-23,344.669518
1969-09-24,343.394241
1969-09-25,342.020664
1969-09-26,340.686783
1969-09-29,338.983349
1969-09-30,337.593518
1969-10-01,336.749534
1969-10-02,337.827132
1969-10-03,337.692002
1969-10-06,337.590694
1969-10-07,337.219344
1969-10-08,335.162306
1969-10-09,335.396920
1969-10-10,336.973285
1969-10-13,342.196371
1969-10-14,346.576485
1969-10-15,348.933205
1969-10-16,352.317857
1969-10-17,353.339579
1969-10-20,355.388948
1969-10-21,359.369304
1969-10-22,362.028637
1969-10-23,361.123566
1969-10-24,362.134712
1969-10-27,363.003835
1969-10-28,361.842223
1969-10-29,359.960643
1969-10-30,360.788553
1969-10-31,362.123470
1969-11-03,361.797559
1969-11-04,361.291043
1969-11-05,361.146526
1969-11-06,360.929838
1969-11-07,361.290768
1969-11-10,360.965606
1969-11-11,360.099289
1969-11-12,360.099289
1969-11-13,357.650614
1969-11-14,356.470367
1969-11-17,353.155192
1969-11-18,351.671941
1969-11-19,349.561909
1969-11-20,345.751684
1969-11-21,343.435148
1969-11-24,338.867460
1969-11-25,337.579764
1969-11-26,337.613522
1969-11-28,338.727647
1969-12-01,336.492044
1969-12-02,333.901055
1969-12-03,328.558639
1969-12-04,327.802954
1969-12-05,326.032818
1969-12-08,321.435755
1969-12-09,319.057130
1969-12-10,317.047070
1969-12-11,316.666614
1969-12-12,317.046614
1969-12-15,316.032065
1969-12-16,311.734029
1969-12-17,309.396023
1969-12-18,312.428105
1969-12-19,315.083743
1969-12-22,312.468548
1969-12-23,308.968901
1969-12-24,313.541640
1969-12-26,316.081328
1969-12-29,314.058407
1969-12-30,314.089813
1969-12-31,317.262120
1970-01-02,326.050281
1970-01-05,331.430110
1970-01-06,330.137533
1970-01-07,330.335615
1970-01-08,330.632918
1970-01-09,330.765171
1970-01-12,328.119049
1970-01-13,327.758118
1970-01-14,326.610965
1970-01-15,325.337182
1970-01-16,323.710496
1970-01-19,322.253799
1970-01-20,323.703941
1970-01-21,324.772164
1970-01-22,325.778958
1970-01-23,322.586324
1970-01-26,319.037875
1970-01-27,317.251262
1970-01-28,315.982257
1970-01-29,312.190470
1970-01-30,310.005137
1970-02-02,311.090155
1970-02-03,314.449929
1970-02-04,312.657564
1970-02-05,311.531997
1970-02-06,313.494648
1970-02-09,315.783159
1970-02-10,314.077930
1970-02-11,315.302834
1970-02-12,316.185682
1970-02-13,316.628342
1970-02-16,318.559775
1970-02-17,318.814623
1970-02-18,321.046325
1970-02-19,321.206848
1970-02-20,321.592297
1970-02-24,321.688774
1970-02-25,326.578444
1970-02-26,326.415154
1970-02-27,329.320249
1970-03-02,330.736326
1970-03-03,332.323861
1970-03-04,332.988508
1970-03-05,334.153968
1970-03-06,332.650275
1970-03-09,330.687639
1970-03-10,330.390020
1970-03-11,330.654332
1970-03-12,329.364780
1970-03-13,327.586210
1970-03-16,324.375865
1970-03-17,324.765116
1970-03-18,325.804365
1970-03-19,325.120176
1970-03-20,323.592111
1970-03-23,322.783130
1970-03-24,323.848315
1970-03-25,329.515660
1970-03-26,330.570110
1970-03-30,329.413115
1970-03-31,329.841352
1970-04-01,331.985321
1970-04-02,331.553740
1970-04-03,331.222186
1970-04-06,329.831053
1970-04-07,329.732104
1970-04-08,329.006693
1970-04-09,327.591964
1970-04-10,325.233302
1970-04-13,322.078539
1970-04-14,318.889962
1970-04-15,318.060848
1970-04-16,315.261912
1970-04-17,314.126969
1970-04-20,313.781430
1970-04-21,312.463548
1970-04-22,307.807841
1970-04-23,302.852135
1970-04-24,300.217321
1970-04-27,294.693322
1970-04-28,289.860352
1970-04-29,292.787941
1970-04-30,292.582990
1970-05-01,292.904831
1970-05-04,287.310349
1970-05-05,284.121204
1970-05-06,286.564646
1970-05-07,288.341347
1970-05-08,287.274484
1970-05-11,285.033743
1970-05-12,282.582453
1970-05-13,277.976359
1970-05-14,273.445344
1970-05-15,275.796974
1970-05-18,275.769395
1970-05-19,271.357084
1970-05-20,265.712857
1970-05-21,259.814031
1970-05-22,257.917389
1970-05-25,248.709738
1970-05-26,245.426770
1970-05-27,256.348261
1970-05-28,263.295299
1970-05-29,268.745512
1970-06-01,273.824802
1970-06-02,274.892718
1970-06-03,278.548792
1970-06-04,275.791159
1970-06-05,271.654291
1970-06-08,272.279096
1970-06-09,271.625626
1970-06-10,269.316808
1970-06-11,266.596709
1970-06-12,264.783851
1970-06-15,265.260462
1970-06-16,268.841478
1970-06-17,268.330679
1970-06-18,268.518511
1970-06-19,269.887955
1970-06-22,268.160672
1970-06-23,263.414228
1970-06-24,259.779112
1970-06-25,258.714018
1970-06-26,256.644306
1970-06-29,253.718560
1970-06-30,252.297737
1970-07-01,251.742682
1970-07-02,251.088151
1970-07-06,247.472481
1970-07-07,244.651295
1970-07-08,247.489250
1970-07-09,251.523325
1970-07-10,253.837339
1970-07-13,255.081142
1970-07-14,254.647504
1970-07-15,256.073530
1970-07-16,258.967161
1970-07-17,262.566805
1970-07-20,263.459532
1970-07-21,261.536277
1970-07-22,263.262417
1970-07-23,265.289537
1970-07-24,265.501769
1970-07-27,265.634520
1970-07-28,266.883002
1970-07-29,268.270794
1970-07-30,268.726854
1970-07-31,269.452417
1970-08-03,267.647085
1970-08-04,266.817379
1970-08-05,267.057515
1970-08-06,266.202931
1970-08-07,266.841818
1970-08-10,263.586348
1970-08-11,262.294775
1970-08-12,262.189857
1970-08-13,260.983784
1970-08-14,262.053817
1970-08-17,261.451093
1970-08-18,262.653768
1970-08-19,263.835710
1970-08-20,264.416149
1970-08-21,269.281406
1970-08-24,276.040369
1970-08-25,278.359108
1970-08-26,281.170535
1970-08-27,282.801324
1970-08-28,287.439266
1970-08-31,288.301584
1970-09-01,287.292528
1970-09-02,287.551092
1970-09-03,290.570378
1970-09-04,295.742531
1970-09-08,297.546560
1970-09-09,296.921713
1970-09-10,296.535714
1970-09-11,299.827261
1970-09-14,299.047710
1970-09-15,295.608661
1970-09-16,297.530117
1970-09-17,300.535172
1970-09-18,303.931219
1970-09-21,301.864487
1970-09-22,300.807961
1970-09-23,304.387576
1970-09-24,309.744797
1970-09-25,310.550134
1970-09-28,311.233344
1970-09-29,315.030391
1970-09-30,315.597445
1970-10-01,315.218729
1970-10-02,319.411138
1970-10-05,323.882894
1970-10-06,324.724989
1970-10-07,325.049714
1970-10-08,321.214127
1970-10-09,319.383207
1970-10-12,317.690476
1970-10-13,316.610328
1970-10-14,316.357040
1970-10-15,316.799940
1970-10-16,314.677380
1970-10-19,310.806849
1970-10-20,309.656863
1970-10-21,309.192378
1970-10-22,307.553658
1970-10-23,308.783873
1970-10-26,307.795765
1970-10-27,305.518076
1970-10-28,304.479314
1970-10-29,303.870356
1970-10-30,302.502939
1970-11-02,303.440698
1970-11-03,307.264051
1970-11-04,307.048966
1970-11-05,306.281344
1970-11-06,306.311972
1970-11-09,306.526390
1970-11-10,307.292706
1970-11-11,308.675523
1970-11-12,304.786212
1970-11-13,301.616435
1970-11-16,299.535282
1970-11-17,299.175840
1970-11-18,295.825070
1970-11-19,294.789682
1970-11-20,297.236437
1970-11-23,298.574001
1970-11-24,299.798154
1970-11-25,301.507004
1970-11-27,303.587402
1970-11-30,310.387760
1970-12-01,311.349962
1970-12-02,314.899351
1970-12-03,317.355566
1970-12-04,319.894411
1970-12-07,321.685820
1970-12-08,320.592088
1970-12-09,319.309719
1970-12-10,320.267649
1970-12-11,321.644799
1970-12-14,319.264628
1970-12-15,318.626099
1970-12-16,319.645702
1970-12-17,321.116072
1970-12-18,323.299662
1970-12-21,322.944032
1970-12-22,323.654509
1970-12-23,324.819665
1970-12-24,329.919334
1970-12-28,332.195777
1970-12-29,337.544129
1970-12-30,339.130587
1970-12-31,339.266239
1971-01-04,338.960899
1971-01-05,343.740248
1971-01-06,349.961947
1971-01-07,351.641764
1971-01-08,352.134062
1971-01-11,354.775068
1971-01-12,361.977002
1971-01-13,362.375176
1971-01-14,363.824677
1971-01-15,366.480597
1971-01-18,369.119258
1971-01-19,369.451465
1971-01-20,371.298722
1971-01-21,373.712164
1971-01-22,374.908043
1971-01-25,377.682362
1971-01-26,377.682362
1971-01-27,375.114122
1971-01-28,378.977798
1971-01-29,382.805473
1971-02-01,386.786650
1971-02-02,387.753617
1971-02-03,390.584218
1971-02-04,390.349868
1971-02-05,392.028372
1971-02-08,397.987204
1971-02-09,396.196261
1971-02-10,394.968053
1971-02-11,399.470689
1971-02-12,404.583913
1971-02-16,405.028956
1971-02-17,402.841799
1971-02-18,399.498212
1971-02-19,394.464535
1971-02-22,387.285280
1971-02-23,390.383563
1971-02-24,394.170283
1971-02-25,393.894364
1971-02-26,391.570387
1971-03-01,392.980041
1971-03-02,395.141431
1971-03-03,396.168799
1971-03-04,400.803974
1971-03-05,405.092576
1971-03-08,407.158548
1971-03-09,408.990762
1971-03-10,408.254578
1971-03-11,407.519720
1971-03-12,408.171752
1971-03-15,413.396350
1971-03-16,414.925917
1971-03-17,413.722631
1971-03-18,415.584383
1971-03-19,415.251916
1971-03-22,412.552778
1971-03-23,410.531270
1971-03-24,408.232295
1971-03-25,407.864885
1971-03-26,409.618704
1971-03-29,409.086200
1971-03-30,409.495286
1971-03-31,409.945731
1971-04-01,410.068715
1971-04-02,410.150729
1971-04-05,410.560879
1971-04-06,411.546225
1971-04-07,413.768575
1971-04-08,415.092635
1971-04-12,417.500172
1971-04-13,417.708922
1971-04-14,420.424030
1971-04-15,421.180793
1971-04-16,421.981037
1971-04-19,422.824999
1971-04-20,419.273269
1971-04-21,417.931594
1971-04-22,420.146632
1971-04-23,422.121321
1971-04-26,424.780685
1971-04-27,427.159457
1971-04-28,428.697231
1971-04-29,426.339396
1971-04-30,424.165065
1971-05-03,422.510822
1971-05-04,426.059913
1971-05-05,425.548641
1971-05-06,421.676148
1971-05-07,419.947276
1971-05-10,418.015518
1971-05-11,419.269565
1971-05-12,419.646907
1971-05-13,418.220108
1971-05-14,417.258202
1971-05-17,409.997909
1971-05-18,409.423912
1971-05-19,409.874278
1971-05-20,410.735014
1971-05-21,408.804560
1971-05-24,404.920916
1971-05-25,401.317120
1971-05-26,402.521072
1971-05-27,401.313508
1971-05-28,402.918762
1971-06-01,405.094524
1971-06-02,408.375789
1971-06-03,410.213480
1971-06-04,411.115950
1971-06-07,410.170383
1971-06-08,407.053088
1971-06-09,405.709813
1971-06-10,405.628671
1971-06-11,405.304168
1971-06-14,401.656431
1971-06-15,399.848977
1971-06-16,398.489490
1971-06-17,397.134626
1971-06-18,389.549355
1971-06-21,382.654331
1971-06-22,381.315041
1971-06-23,385.356980
1971-06-24,386.166230
1971-06-25,385.818681
1971-06-28,384.429733
1971-06-29,389.581092
1971-06-30,393.476903
1971-07-01,394.067118
1971-07-02,394.264152
1971-07-06,394.697842
1971-07-07,396.631862
1971-07-08,396.592198
1971-07-09,397.068109
1971-07-12,397.226936
1971-07-13,392.619104
1971-07-14,392.305008
1971-07-15,392.775774
1971-07-16,392.382999
1971-07-19,391.088135
1971-07-20,392.261399
1971-07-21,391.123841
1971-07-22,390.146032
1971-07-23,389.599827
1971-07-26,388.508948
1971-07-27,383.963393
1971-07-28,379.739796
1971-07-29,372.942453
1971-07-30,370.070796
1971-08-02,375.288795
1971-08-03,367.295143
1971-08-04,364.724077
1971-08-05,365.635887
1971-08-06,366.184341
1971-08-09,362.156314
1971-08-10,361.323354
1971-08-11,365.550837
1971-08-12,370.558884
1971-08-13,370.225381
1971-08-16,390.698844
1971-08-17,395.270021
1971-08-18,389.775767
1971-08-19,387.554046
1971-08-20,388.406665
1971-08-23,391.008989
1971-08-24,394.958180
1971-08-25,396.853979
1971-08-26,396.099957
1971-08-27,398.238896
1971-08-30,395.968935
1971-08-31,394.305865
1971-09-01,394.857893
1971-09-02,396.516297
1971-09-03,402.582996
1971-09-07,406.206243
1971-09-08,406.409346
1971-09-09,403.808326
1971-09-10,402.758425
1971-09-13,401.066839
1971-09-14,397.938518
1971-09-15,397.898724
1971-09-16,397.659985
1971-09-17,397.500921
1971-09-20,395.235165
1971-09-21,394.286601
1971-09-22,389.555162
